Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Lourdes Gurriel Jr.","ARI",117,504,463,132,86,32,2,12,58,59,32,1,91,5,4,0,,3,4,0.285088,0.0625,0.181452,0.344444,0.334677,0.440789,0.336491,0.775467,0.155702,3.03277,0.329609,0,-1.50937,68.3394,10.7088,115.608,-1.50937,-1.40182,7.630065083503723,-10.301822304725647,1.49992,232.3800048828125,,,,"19238"
"Evan Longoria","ARI",97,420,376,92,59,19,0,15,48,55,36,3,109,4,4,0,,1,1,0.245847,0.0863095,0.258929,0.333333,0.315476,0.415282,0.317616,0.730759,0.169435,2.00359,0.302439,0,-0.644861,50.6516,2.62612,102.702,-0.644861,1.47209,0.6734806895256042,-0.5279130935668945,1.49899,522.72998046875,,,,"9368"
"Chas McCormick","HOU",102,441,386,90,63,11,2,14,56,59,45,0,112,4,5,0,,5,3,0.232955,0.10199,0.253731,0.401961,0.31592,0.383523,0.309085,0.699443,0.150568,4.56652,0.285124,0,-0.673266,50.1954,-0.231395,101.735,-0.673266,0.615879,0.18754702806472778,-0.009120762348175049,1.4935,422,,,,"19599"
"Trevor Story","BOS",58,252,226,58,32,14,1,10,37,35,21,1,69,3,2,0,,8,1,0.25486,0.0851064,0.274662,0.309859,0.324952,0.466523,0.34029,0.791474,0.211663,6.22201,0.319079,0,0.753019,34.9301,6.11484,117.54,0.753019,2.0493,5.726957738399506,0.34929990768432617,1.48071,551.22998046875,,,,"12564"
"Austin Barnes","LAD",50,198,172,40,26,8,0,6,26,26,21,1,42,3,1,2,,2,1,0.232558,0.104839,0.21371,0.490566,0.325203,0.376744,0.311777,0.701947,0.144186,3.28428,0.275641,0,-0.203042,23.0064,0.320104,102.174,-0.203042,3.21408,0.2980449050664902,7.089080095291138,1.47649,684.1400146484375,,,,"12158"
"Lane Thomas","WSN",130,560,502,122,74,28,3,17,68,60,50,0,137,5,3,0,,9,6,0.243119,0.0884774,0.244856,0.361345,0.314815,0.415138,0.319388,0.729952,0.172018,4.71535,0.298361,0,-0.974051,68.3239,4.28984,104.209,-0.974051,-2.36496,1.7644248008728027,-6.764963626861572,1.45323,283.5400085449219,,,,"16939"
"Francisco Mejía","TBR",76,301,281,70,43,18,2,7,33,34,13,0,61,5,2,0,,0,1,0.249135,0.0420712,0.203883,0.206349,0.291262,0.401384,0.301356,0.692646,0.152249,3.26151,0.294118,0,-0.636453,32.3905,-2.00495,100.754,-0.636453,-1.42762,-0.3811691701412201,4.447375059127808,1.43286,472.760009765625,,,,"16403"
"Jared Walsh","LAA",115,497,452,111,63,25,2,21,55,65,37,4,141,5,3,0,,1,1,0.24612,0.0745968,0.284274,0.262411,0.308468,0.450111,0.32574,0.758579,0.203991,2.78789,0.308219,0,-0.616467,63.1451,6.31487,111.077,-0.616467,0.92016,5.578504800796509,-7.804840385913849,1.42829,329.8599853515625,,,,"18607"
"Eduardo Escobar","NYM",102,441,402,93,56,17,3,17,51,57,34,2,97,2,4,0,,1,1,0.232465,0.0766423,0.220803,0.347107,0.291971,0.416834,0.30565,0.708804,0.184369,3.49627,0.262431,0,-0.528409,48.9919,-1.43486,102.222,-0.528409,-1.65682,0.6101012229919434,-1.881818264722824,1.42436,353.30999755859375,,,,"6153"
"Michael Massey","KCR",97,420,383,97,63,23,1,11,51,50,23,1,95,7,5,2,,6,1,0.253192,0.0543689,0.225243,0.241379,0.304094,0.4,0.306627,0.704094,0.146809,4.56386,0.305476,0,0.436396,46.985,-1.04051,96.13,0.436396,0.081,-1.3926575779914856,1.5810000002384186,1.42432,364.67999267578125,,,,"27684"
"Avisaíl García","MIA",128,553,505,122,86,20,0,16,56,63,35,3,146,9,4,0,,8,3,0.2425,0.0639269,0.26484,0.241379,0.30137,0.38,0.298556,0.68137,0.1375,3.25946,0.306569,0,-0.0156641,58.3176,-4.91604,93.7749,-0.0156641,5.05703,-4.015264708548784,-1.0679731369018555,1.41982,330.5400085449219,,,,"5760"
"David Fletcher","LAA",94,406,381,103,81,18,2,2,44,29,21,1,37,1,1,2,,5,2,0.269874,0.0529412,0.0921569,0.574468,0.309665,0.343096,0.288442,0.652761,0.0732218,4.20309,0.293706,0,-0.102138,39.5532,-6.87145,84.7454,-0.102138,4.20146,-7.071530312299728,7.651463747024536,1.41862,566.1500244140625,,,,"17992"
"Tom Murphy","SEA",58,233,206,47,30,8,0,9,25,27,25,0,72,1,2,0,,1,1,0.227848,0.107807,0.30855,0.349398,0.312268,0.392405,0.311159,0.704673,0.164557,1.91493,0.30137,0,-0.404519,26.9506,0.262101,107.417,-0.404519,1.48085,1.5434946715831757,4.480846166610718,1.41306,599.9500122070312,,,,"13499"
"Ji-Man Choi","PIT",118,511,427,102,62,26,0,14,52,58,75,3,133,4,5,0,,0,1,0.238671,0.146465,0.260101,0.563107,0.353535,0.398792,0.332936,0.752327,0.160121,1.16038,0.307692,0,-1.08402,67.8452,9.41412,114.454,-1.08402,-1.34491,7.497293591499329,-11.369905352592468,1.39856,543.77001953125,,,,"5452"
"Nick Fortes","MIA",66,264,237,57,40,9,1,7,30,31,20,0,47,6,1,0,,3,1,0.238806,0.075067,0.179625,0.41791,0.310992,0.373134,0.303653,0.684126,0.134328,3.7032,0.269231,0,-0.265123,28.8659,-1.27583,97.2605,-0.265123,0.92988,-1.1041152477264404,5.5548800230026245,1.39851,345.6400146484375,,,,"21538"
"Andrew McCutchen","PIT",122,525,456,110,69,24,1,16,65,54,61,1,111,3,4,0,,7,3,0.24105,0.116183,0.211618,0.54902,0.33195,0.405728,0.324653,0.737678,0.164678,3.71335,0.281046,0,-0.536293,66.2493,6.21739,108.79,-0.536293,-1.782,4.825476348400116,-9.207000136375427,1.39458,353.5,,,,"9847"
"Kyle Higashioka","NYY",63,250,230,50,28,11,0,11,28,33,16,0,62,1,2,1,,0,1,0.217949,0.0629921,0.248031,0.253968,0.268775,0.405983,0.292648,0.674758,0.188034,1.80472,0.246914,0,-0.577399,25.1506,-3.39027,90.3336,-0.577399,3.726,-3.292430579662323,8.60099983215332,1.39208,561.8900146484375,,,,"5517"
"Randal Grichuk","COL",97,420,392,104,65,20,2,16,50,59,22,0,94,3,2,0,,2,1,0.26501,0.0522244,0.224371,0.232759,0.307544,0.453416,0.328754,0.76096,0.188406,3.65945,0.308571,0,-0.370947,54.3679,6.34243,97.1901,-0.370947,1.90015,-1.742108702659607,0.8001502752304077,1.3848,312.989990234375,,,,"10243"
"Josh Lowe","TBR",83,357,320,73,44,17,2,9,41,41,33,1,117,1,2,1,,12,1,0.227083,0.0932836,0.328358,0.284091,0.300935,0.38125,0.299875,0.682185,0.154167,6.11547,0.324232,0,1.54614,38.0223,-2.79938,99.7091,1.54614,3.5866,1.4292802959680557,0.3616044521331787,1.3819,397.20001220703125,,,,"19953"
"Logan O'Hoppe","LAA",75,294,260,63,43,10,1,10,33,41,27,1,61,5,2,0,,2,1,0.243243,0.0932755,0.208243,0.447917,0.32538,0.402948,0.320831,0.728328,0.159705,2.92835,0.278523,0,-0.433382,36.2563,2.59272,107.612,-0.433382,-4.10202,2.0883212089538574,1.6479816436767578,1.37682,258.0400085449219,,,,"24729"
"Tyrone Taylor","MIL",91,392,356,87,51,19,2,15,46,56,25,0,94,8,3,0,,4,1,0.245763,0.0641026,0.241026,0.265957,0.307692,0.437853,0.323865,0.745545,0.19209,4.65366,0.290323,0,0.0554203,49.2209,4.39706,108.287,0.0554203,0.14158,3.8298493698239326,-3.958420068025589,1.37129,527.989990234375,,,,"13675"
"Josh H. Smith","TEX",71,308,264,64,44,12,2,5,38,37,31,0,63,9,2,1,,7,3,0.241206,0.101293,0.204741,0.494737,0.339827,0.361809,0.315495,0.701636,0.120603,5.38801,0.295302,0,-0.20956,36.6254,1.40667,105.629,-0.20956,2.21838,1.741300955414772,1.4683783054351807,1.367,642.4500122070312,,,,"26396"
"Luis Guillorme","NYM",68,294,257,66,53,10,1,3,27,23,33,1,43,2,1,2,,1,1,0.258621,0.111446,0.14759,0.755102,0.345455,0.334483,0.306869,0.679937,0.0758621,2.5078,0.301255,0,-0.533813,32.9459,-0.671967,103.055,-0.533813,1.25337,0.509800910949707,2.4533684253692627,1.34971,727.72998046875,,,,"16451"
"Brandon Marsh","PHI",128,553,502,115,79,21,5,11,62,64,42,1,169,4,2,2,,13,4,0.229508,0.0765957,0.306383,0.25,0.292735,0.35363,0.28532,0.646365,0.124122,6.06771,0.322464,0,0.675198,52.5029,-10.7306,80.9607,0.675198,3.74576,-11.557500302791595,5.720755934715271,1.3407,299.79998779296875,,,,"20202"
"Carlos Santana","PIT",117,504,421,98,64,18,0,16,59,49,78,3,81,2,3,0,,1,1,0.232019,0.155039,0.160853,0.963855,0.352713,0.385151,0.328785,0.737864,0.153132,1.70175,0.250746,0,-0.778803,65.2536,7.62302,111.615,-0.778803,0.616896,6.0228161215782166,-10.28310364484787,1.33313,443.010009765625,,,,"2396"
"Esteury Ruiz","OAK",92,399,352,83,55,19,2,8,55,52,29,0,89,11,2,5,,28,8,0.236957,0.0727969,0.224138,0.324786,0.314563,0.365217,0.303053,0.67978,0.128261,7.21909,0.295522,0,2.07206,43.5028,-2.12147,102.11,2.07206,-2.60637,3.019537031650543,-3.081370919942856,1.32782,226.30999755859375,,,,"21780"
"Yan Gomes","CHC",71,282,261,63,43,11,1,8,28,32,15,2,55,4,2,0,,1,1,0.242857,0.0529801,0.195364,0.271186,0.291391,0.389286,0.295225,0.680676,0.146429,2.78863,0.275701,0,-0.430867,28.9514,-3.24852,89.5284,-0.430867,1.44257,-3.8569133579730988,6.942571520805359,1.31877,484.42999267578125,,,,"9627"
"Nick Maton","DET",100,434,384,88,56,19,3,9,43,38,41,0,113,4,3,1,,3,2,0.228169,0.0947631,0.259352,0.365385,0.3075,0.36338,0.29775,0.67088,0.135211,4.10427,0.296748,0,-0.631446,45.4904,-4.13601,94.396,-0.631446,0.273927,-3.368313193321228,2.0739272236824036,1.31546,572.510009765625,,,,"21635"
"Oscar Gonzalez","CLE",122,525,501,132,86,25,2,20,55,68,19,2,107,3,2,0,,1,2,0.263158,0.0359066,0.204668,0.175439,0.292639,0.43797,0.314417,0.730609,0.174812,2.37581,0.298246,0,-0.997157,61.9802,1.94834,104.759,-0.997157,0.324,1.8142442107200623,-6.101000189781189,1.30559,213.08999633789062,,,,"20970"
"Luis García","WSN",118,511,482,126,82,25,4,15,60,58,24,2,99,1,3,1,,4,4,0.262172,0.0477032,0.194346,0.245455,0.297345,0.425094,0.311403,0.722439,0.162921,3.93509,0.3,0,-1.14929,59.1038,0.672795,98.7488,-1.14929,-4.56817,-1.892117202281952,-2.9931700229644775,1.29223,308.1199951171875,,,,"20391"
"Joey Bart","SFG",84,333,304,69,46,11,1,11,40,40,23,0,112,6,0,0,,1,1,0.227273,0.0682493,0.335312,0.20354,0.293769,0.376623,0.296656,0.670392,0.149351,3.20232,0.320652,0,-0.505372,34.5936,-3.46088,91.8493,-0.505372,-1.8313,-3.6569284200668335,4.668695688247681,1.28189,332.82000732421875,,,,"21524"
"Ji Hwan Bae","PIT",86,371,334,84,60,15,4,5,56,37,31,1,75,3,2,1,,14,5,0.251174,0.0824524,0.200846,0.410526,0.317797,0.368545,0.302982,0.686341,0.117371,7.12876,0.30581,0,0.571411,40.429,-1.99352,93.9724,0.571411,-0.393853,-2.026752293109894,1.6811468303203583,1.27432,544.0499877929688,,,,"23818"
"Michael A. Taylor","MIN",81,350,318,75,52,13,1,9,39,37,26,0,99,2,2,1,,6,3,0.234414,0.0748299,0.283447,0.264,0.295455,0.361596,0.290455,0.657051,0.127182,3.96362,0.309701,0,-0.484845,34.6575,-5.36379,89.4037,-0.484845,5.07857,-4.658256322145462,5.628571391105652,1.27233,615.8499755859375,,,,"11489"
"Joey Votto","CIN",128,553,474,111,63,25,1,21,62,61,70,3,138,7,3,0,,1,1,0.233333,0.12619,0.25,0.504762,0.338095,0.425,0.334625,0.763095,0.191667,2.47519,0.282158,0,-0.826398,74.1636,10.93,109.087,-0.826398,-1.07465,5.012168228626251,-11.549653887748718,1.26713,457.8900146484375,,,,"4314"
"Manny Piña","OAK",44,174,154,33,20,7,0,6,14,22,14,0,36,5,1,0,,0,1,0.215686,0.0809249,0.208092,0.388889,0.300578,0.379085,0.301635,0.679663,0.163399,1.20701,0.241071,0,-0.561833,18.7751,-1.12119,101.109,-0.561833,4.05,-0.3446817845106125,6.825000286102295,1.26229,748.719970703125,,,,"2829"
"Yonathan Daza","COL",102,441,406,119,92,20,3,4,51,41,26,0,69,3,3,2,,3,3,0.292746,0.0596659,0.157518,0.378788,0.338129,0.388601,0.319747,0.726731,0.0958549,3.84352,0.341693,0,-1.12359,53.9305,3.50374,91.0309,-1.12359,1.57015,-5.719116806983948,2.84515380859375,1.25613,549.6900024414062,,,,"15794"
"Robbie Grossman","TEX",94,406,346,79,52,16,2,10,45,49,52,1,104,5,3,0,,7,2,0.229358,0.127202,0.25636,0.496183,0.334638,0.373853,0.316117,0.708491,0.144495,4.48586,0.293919,0,0.0394757,48.4795,2.05481,106.068,0.0394757,0.565173,2.8116259649395943,-3.7848269939422607,1.25554,499.3500061035156,,,,"5254"
"Carson Kelly","ARI",53,213,186,45,27,10,0,7,25,25,22,1,42,2,2,0,,1,1,0.240625,0.103825,0.199454,0.520548,0.325137,0.409375,0.320844,0.734512,0.16875,2.06068,0.271967,0,-0.324319,26.2338,1.87798,104.909,-0.324319,0.596038,0.890427827835083,3.8210375905036926,1.24714,436.010009765625,,,,"13620"
"Eric Haase","DET",84,341,312,71,42,12,2,15,40,46,25,0,107,2,2,0,,1,1,0.226471,0.0727763,0.315364,0.230769,0.285714,0.417647,0.305789,0.703361,0.191176,3.46051,0.291866,0,-0.466017,37.8756,-1.07078,100.071,-0.466017,-1.57015,-0.4387655723839998,1.3298461437225342,1.23258,280.239990234375,,,,"14111"
"Brian Serven","COL",57,224,203,48,31,9,1,7,25,28,15,0,50,4,1,1,,0,1,0.235294,0.0666667,0.223333,0.298507,0.297659,0.397059,0.304592,0.694718,0.161765,2.52484,0.274112,0,-0.500535,24.6964,-0.917209,80.6683,-0.500535,5.32427,-5.531659841537476,9.699268341064453,1.22889,714.260009765625,,,,"19422"
"Marcell Ozuna","ATL",102,441,398,98,58,19,0,21,54,65,39,1,104,2,2,0,,3,1,0.245658,0.0874439,0.235426,0.371429,0.313901,0.449132,0.330876,0.763033,0.203474,2.75414,0.27957,0,-0.204629,57.8298,7.40301,111.114,-0.204629,-0.220075,5.4900644570589066,-8.845075473189354,1.20562,330.8500061035156,,,,"10324"
"Jake Meyers","HOU",60,259,235,56,37,11,1,7,31,37,19,0,68,4,1,1,,4,1,0.238727,0.0721154,0.264423,0.272727,0.303614,0.384615,0.30321,0.68823,0.145889,4.82515,0.306202,0,0.00773758,28.2709,-1.34485,97.5866,0.00773758,3.05463,-0.6956545040011406,3.8796347975730896,1.20044,716.3400268554688,,,,"20308"
"Darick Hall","PHI",107,462,416,94,48,25,1,20,50,68,36,3,126,9,2,0,,2,1,0.22547,0.0770677,0.272556,0.282759,0.298872,0.434238,0.317252,0.73311,0.208768,2.72363,0.271565,0,-0.367781,55.5831,2.75505,102.795,-0.367781,2.88433,1.132390171289444,-5.465669631958008,1.17709,532.239990234375,,,,"19717"
"Akil Baddoo","DET",94,406,362,86,56,15,6,9,50,40,41,0,107,1,2,0,,15,6,0.237705,0.1,0.263415,0.37963,0.314634,0.385246,0.308577,0.69988,0.147541,6.98801,0.310757,0,0.205132,46.0475,-0.377115,102.039,0.205132,1.18508,1.136891558766365,-2.964918613433838,1.16579,482.4599914550781,,,,"22168"
"Brice Turang","MIL",102,441,397,94,69,16,2,7,53,43,40,1,96,1,3,0,,13,2,0.236084,0.0915371,0.217617,0.420635,0.305699,0.335893,0.285998,0.641592,0.0998081,5.4195,0.292308,0,1.22812,42.1069,-8.31986,82.395,1.22812,2.16491,-7.792193412780762,3.9399092197418213,1.15341,999,,,,"sa3008294"
"Gary Sanchez",,68,275,243,53,28,11,1,13,30,36,26,1,77,4,1,0,,1,1,0.219321,0.0946882,0.281755,0.336066,0.30485,0.436031,0.322455,0.740881,0.21671,2.53958,0.260331,0,-0.36418,34.197,2.77459,109.079,-0.36418,-2.77389,2.48897323012352,-0.5238947868347168,1.15119,471.7300109863281,,,,"11442"
"Oswald Peraza","NYY",53,231,212,52,36,8,0,7,28,29,14,0,57,3,0,0,,10,2,0.242888,0.0623742,0.247485,0.252033,0.300403,0.38512,0.302091,0.685524,0.142232,5.60794,0.3,0,0.90081,25.0092,-1.40482,96.9997,0.90081,1.19824,0.12090790271759033,3.3732415437698364,1.13937,282.20001220703125,,,,"22823"
"LaMonte Wade Jr.","SFG",109,469,403,96,60,18,2,15,62,54,53,1,94,9,2,2,,4,1,0.238532,0.112861,0.199475,0.565789,0.337731,0.406728,0.328747,0.744459,0.168196,4.45268,0.273859,0,-0.249653,60.708,7.07956,113.792,-0.249653,-3.92009,7.265827268362045,-12.195093870162964,1.13924,434.8500061035156,,,,"18126"
"Trey Mancini","CHC",125,539,481,119,75,25,1,18,63,64,48,3,123,7,3,0,,0,1,0.246628,0.0893471,0.228522,0.390977,0.323024,0.412331,0.32147,0.735355,0.165703,2.08686,0.294595,0,-0.896826,66.6532,5.02044,107.474,-0.896826,-0.656217,3.783817172050476,-11.081217586994171,1.13788,258.260009765625,,,,"15149"
"Austin Slater","SFG",57,245,212,52,33,11,1,7,31,28,27,1,67,5,1,0,,8,1,0.244514,0.111413,0.274457,0.405941,0.342391,0.401254,0.329401,0.743645,0.15674,6.09797,0.325359,0,1.0661,31.8405,3.82559,114.24,1.0661,-1.87546,5.119409084320068,-2.6004616022109985,1.12997,686.4299926757812,,,,"16153"
"Jesús Sánchez","MIA",83,357,324,80,52,12,3,13,42,46,28,1,90,4,1,0,,2,1,0.247265,0.0793651,0.251984,0.314961,0.313492,0.426696,0.322469,0.740188,0.179431,4.20614,0.300319,0,-0.199362,44.43,3.60834,110.126,-0.199362,-2.13488,4.000600218772888,-5.259883880615234,1.12893,436.7699890136719,,,,"19913"
"Tucker Barnhart","CHC",83,326,295,67,50,13,0,4,24,29,28,1,81,3,1,0,,0,1,0.228374,0.084375,0.246875,0.341772,0.3,0.314879,0.276062,0.614879,0.0865052,1.18917,0.299517,0,-0.734429,28.5884,-8.73428,76.4255,-0.734429,3.00436,-9.674472987651825,9.379363536834717,1.12206,649.239990234375,,,,"10200"
"Kevin Newman","CIN",118,511,475,128,97,22,2,7,52,44,27,1,64,3,2,3,,9,3,0.269504,0.0527473,0.125275,0.421053,0.311947,0.368794,0.299062,0.680741,0.0992908,4.29855,0.298343,0,-0.0618997,54.094,-4.33702,84.7705,-0.0618997,-2.24286,-9.103670675307512,2.482137680053711,1.10993,475.9100036621094,,,,"17696"
"Matt Carpenter","SDP",94,406,343,73,40,17,1,15,48,48,52,1,114,8,3,0,,3,1,0.212851,0.128814,0.281356,0.457831,0.328814,0.401606,0.323019,0.73042,0.188755,3.70301,0.267516,0,-0.406266,50.7058,4.28111,111.94,-0.406266,-0.716474,5.2258371114730835,-8.3164741396904,1.10974,494.9200134277344,,,,"8090"
"Donovan Solano","MIN",50,217,198,57,41,11,0,4,20,22,13,1,43,4,2,0,,0,1,0.286689,0.05919,0.199377,0.296875,0.339564,0.406143,0.326596,0.745707,0.119454,1.32069,0.345133,0,-0.506334,27.718,2.90482,114.918,-0.506334,2.96178,3.136527955532074,0.4867827892303467,1.10612,709,,,,"8623"
"Edmundo Sosa","PHI",70,301,274,68,48,10,3,6,39,34,11,1,67,12,3,1,,5,2,0.246835,0.037464,0.221902,0.168831,0.303468,0.376582,0.29857,0.68005,0.129747,6.63736,0.302128,0,0.0610457,31.746,-2.67233,90.0207,0.0610457,3.03971,-3.42885484918952,3.8147093653678894,1.10383,603.7000122070312,,,,"17022"
"Christopher Morel","CHC",83,357,323,75,44,14,3,13,47,43,28,0,111,3,2,1,,7,4,0.231263,0.0775194,0.310078,0.25,0.29572,0.417559,0.310508,0.713279,0.186296,6.00635,0.305842,0,-0.574313,41.038,0.21628,99.9788,-0.574313,-2.09728,-0.5830917106941342,-0.9222769737243652,1.10309,281.9599914550781,,,,"21897"
"Jarred Kelenic","SEA",102,441,400,89,48,21,2,17,56,60,35,2,112,4,2,0,,9,4,0.22332,0.078853,0.25448,0.309859,0.290323,0.418972,0.307358,0.709295,0.195652,5.35074,0.263768,0,-0.184081,49.5903,-0.836515,104.733,-0.184081,-0.841433,2.1648696660995483,-5.76643306016922,1.09662,250.82000732421875,,,,"22558"
"Royce Lewis","MIN",57,245,222,57,34,15,1,7,35,32,19,0,50,3,1,0,,7,2,0.257576,0.0769231,0.203297,0.378378,0.321429,0.430303,0.327989,0.751732,0.172727,5.65369,0.299595,0,0.44754,31.5656,3.55075,115.902,0.44754,-0.312429,4.831560701131821,-2.287428468465805,1.08644,520.469970703125,,,,"20437"
"Mauricio Dubón","HOU",65,280,259,68,50,11,1,6,34,35,15,1,44,3,2,1,,4,3,0.262255,0.0544218,0.156463,0.347826,0.307517,0.384804,0.302946,0.692321,0.122549,3.8616,0.292169,0,-0.774922,30.5044,-1.51262,97.4002,-0.774922,1.89415,-1.5940717458724976,2.9441537857055664,1.07812,662.6400146484375,,,,"16530"
"Mike Moustakas","COL",94,406,361,87,49,22,0,16,46,46,35,1,93,6,4,0,,2,1,0.24,0.0860534,0.228487,0.376623,0.31454,0.43,0.323709,0.74454,0.19,2.54802,0.276995,0,-0.365607,50.9285,4.50384,93.7405,-0.365607,1.3536,-3.31823593378067,-0.14639997482299805,1.07047,525.8499755859375,,,,"4892"
"Austin Hedges","PIT",76,301,267,51,36,8,0,8,27,25,22,1,74,4,2,7,,1,1,0.191489,0.072327,0.245283,0.294872,0.26045,0.304965,0.25254,0.565415,0.113475,2.19181,0.232323,0,-0.437088,20.7251,-13.6703,59.4813,-0.437088,8.79142,-14.597614109516144,14.666422843933105,1.06984,716.7000122070312,,,,"12976"
"David Peralta","LAD",102,441,400,94,57,23,3,11,41,49,35,3,100,3,3,0,,1,1,0.234568,0.0784753,0.226457,0.346535,0.298206,0.387654,0.298135,0.685861,0.153086,2.96639,0.283784,0,-0.575588,46.359,-4.06782,92.8459,-0.575588,4.23808,-4.241127789020538,-0.48691511154174805,1.06146,504.2699890136719,,,,"2136"
"Jon Berti","MIA",73,315,276,64,45,12,2,4,40,24,33,0,74,3,2,1,,23,3,0.230284,0.104972,0.234807,0.447059,0.31856,0.334385,0.294285,0.652944,0.104101,7.16744,0.296943,0,2.80385,32.15,-3.86914,90.8543,2.80385,-0.676392,-0.5432686805725098,-0.15139174461364746,1.03984,281.6099853515625,,,,"12037"
"Luke Maile","CIN",53,211,187,46,30,12,0,4,22,22,21,0,61,3,1,0,,1,1,0.246073,0.0972222,0.287037,0.33871,0.328704,0.371728,0.312266,0.700431,0.125654,2.23177,0.34127,0,-0.415389,24.5727,0.422774,93.7985,-0.415389,0.42768,-1.9371235966682434,4.552680015563965,1.02071,750.72998046875,,,,"13355"
"Daniel Vogelbach","NYM",73,315,261,56,33,10,1,12,35,41,53,1,80,1,1,0,,0,1,0.215847,0.167421,0.253394,0.660714,0.348416,0.398907,0.332584,0.747323,0.18306,1.92026,0.260504,0,-0.637034,41.7342,5.71511,120.638,-0.637034,0,6.916195750236511,-7.875,1.0121,608.0800170898438,,,,"14130"
"Curt Casali","CIN",53,215,185,43,27,9,0,7,22,24,26,1,62,3,1,0,,0,1,0.230769,0.123348,0.290749,0.424242,0.334802,0.384615,0.319671,0.719417,0.153846,1.3632,0.308943,0,-0.606915,26.2553,1.69372,98.8623,-0.606915,0.895263,-0.8908487558364868,3.270263135433197,1.00864,718.3800048828125,,,,"12510"
"Victor Caratini","MIL",62,244,214,48,33,9,0,6,22,26,25,2,52,4,1,0,,1,1,0.224561,0.101227,0.214724,0.471429,0.315951,0.350877,0.295934,0.666828,0.126316,1.69125,0.267943,0,-0.396068,25.2646,-2.68166,89.1889,-0.396068,0.469029,-3.4659165740013123,4.719028562307358,0.994945,646.8900146484375,,,,"14968"
"Elvis Andrus","CHW",120,518,477,115,81,24,1,9,58,51,32,1,83,4,4,1,,16,4,0.240741,0.0625,0.160985,0.388235,0.29222,0.349794,0.282899,0.642014,0.109053,5.13696,0.272727,0,1.09754,48.1837,-11.0478,82.0995,1.09754,0.178925,-9.336755156517029,2.228925332427025,0.985974,285.54998779296875,,,,"8709"
"TJ Friedl","CIN",100,434,379,95,63,16,6,11,56,54,39,1,81,10,4,3,,10,4,0.251816,0.0887949,0.186047,0.477273,0.334043,0.409201,0.326362,0.743244,0.157385,6.48017,0.290221,0,0.101345,55.3553,5.72896,103.437,0.101345,-2.43,1.8344903588294983,-7.080000162124634,0.982398,335.4100036621094,,,,"19522"
"Nick Gordon","MIN",66,287,264,68,43,16,2,7,32,34,14,1,67,4,3,1,,6,2,0.258152,0.05,0.2325,0.215054,0.30402,0.415761,0.311625,0.719781,0.157609,5.64154,0.315985,0,0.184138,33.2458,0.428376,104.349,0.184138,-0.404296,1.588628202676773,-1.7292955815792084,0.945002,320.80999755859375,,,,"16337"
"Bryan De La Cruz","MIA",91,392,361,95,64,18,2,12,49,46,26,0,93,2,3,0,,4,2,0.263761,0.0655391,0.236786,0.276786,0.312896,0.419725,0.31884,0.732621,0.155963,4.35661,0.321656,0,-0.206905,47.6558,2.83201,107.645,-0.206905,-4.61036,3.274731993675232,-7.5103607177734375,0.940062,245.77000427246094,,,,"19600"
"Rodolfo Castro","PIT",91,392,357,81,50,16,2,13,42,41,29,1,107,4,2,0,,4,3,0.225673,0.0735849,0.273585,0.268966,0.288679,0.389234,0.296355,0.677913,0.163561,4.30286,0.283951,0,-0.624255,40.6537,-4.17011,89.4411,-0.624255,-0.47391,-5.433230876922607,1.1760895550251007,0.937803,377.29998779296875,,,,"21987"
"Luis Campusano","SDP",71,282,257,61,42,11,1,8,30,34,20,0,58,3,2,0,,0,1,0.236504,0.0725995,0.206089,0.352273,0.297424,0.375321,0.296402,0.672745,0.138817,2.10147,0.273973,0,-0.530569,29.2769,-2.99164,93.7396,-0.530569,-3.20982,-2.583161771297455,1.9901764392852783,0.934645,999,,,,"22217"
"J.D. Davis","SFG",76,329,288,74,46,15,1,11,38,37,34,1,98,5,2,0,,1,1,0.256329,0.102493,0.299169,0.342593,0.34349,0.43038,0.339175,0.77387,0.174051,2.69013,0.348485,0,-0.530514,45.3118,7.69182,120.923,-0.530514,-3.888,7.46710079908371,-9.712999820709229,0.926421,434.5400085449219,,,,"16219"
